wet_food_order_number,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,pet_has_active_subscription
0,1,1,1,0,1,1,2,1,0,1,1,60143.381,9,3,200,1
0,1,1,1,0,0,1,2,1,0,1,1,38324.87,21,7,4077,1
0,1,1,1,0,0,1,2,1,0,1,1,28358.86,1,0,6,1
0,1,1,1,0,1,1,2,1,1,1,1,51815.114,5,3,589,0
0,1,1,1,0,1,1,2,1,1,1,1,23366.288,6,2,22,0
0,1,1,1,0,1,1,2,1,0,1,1,26672.08,2,0,112,0
0,1,1,1,0,0,1,2,1,0,1,1,35055.008,6,3,78,1
0,1,0,0,0,1,1,1,0,1,1,1,204675.47,73,16,2719,0
1,1,1,1,0,1,1,1,1,1,1,1,205698.8655,43,14,427,1
1,1,1,1,0,1,1,1,1,1,1,1,261143.544,48,14,4502,1
0,1,1,1,0,1,1,1,1,0,1,1,12665.02,1,0,24,0
0,1,1,1,0,1,1,1,1,1,1,1,13503.328,11,4,92,0
0,1,1,1,0,0,1,1,1,0,1,1,22313.478,9,3,57,0
0,1,1,1,0,0,1,1,1,0,1,1,3988.511,1,0,59,0
0,1,1,1,0,1,1,1,1,0,1,1,137416.435,147,24,4018,1
0,1,1,1,0,1,1,1,1,0,1,1,69478.7435,7,5,903,1
1,1,1,1,0,0,1,1,1,1,1,1,121319.755,16,6,76,0
1,1,1,1,0,1,1,1,1,1,1,1,73878.773,111,15,2689,1
0,0,0,1,0,1,1,3,1,0,1,1,30154.71,6,4,159,1
0,0,0,1,0,1,1,3,1,0,1,1,507394.274,157,26,5972,1
0,0,0,1,0,0,1,3,1,0,1,1,120835.335,4,1,79,0
1,0,0,1,0,1,1,3,1,1,1,1,14047.163,1,0,657,0
0,0,0,1,0,0,1,3,1,0,1,1,66658.893,4,1,68,1
0,1,1,0,1,1,1,3,1,0,0,2,82054.315,54,15,3135,0
1,1,1,0,1,1,1,3,1,1,0,2,14182.635,1,0,62,1
1,1,1,0,1,0,1,3,1,1,0,2,57651.332,7,3,60,0
1,1,1,0,1,1,1,3,1,1,0,2,81337.267,7,3,42,1
0,1,1,0,1,0,1,3,1,0,0,2,18369.021,6,3,1794,1
0,1,1,0,1,1,1,3,1,1,0,2,28970.93,5,2,64,1
1,0,0,0,0,1,2,3,0,0,1,1,24954.334,2,0,1040,0
1,0,0,0,0,1,2,3,0,1,1,1,46407.9105,3,0,45,1
0,0,0,0,0,1,2,3,0,0,1,1,110767.683,25,12,952,1
1,0,0,0,0,0,2,3,0,1,1,1,120546.2895,8,3,64,1
0,0,0,1,1,1,2,1,1,1,1,1,35309.429,4,2,484,0
1,0,0,1,1,0,2,1,1,1,1,1,78441.765,9,3,1097,1
1,0,0,1,1,1,2,1,1,1,1,1,173012.24,39,7,85,1
1,0,0,1,1,1,2,1,1,1,1,1,80772.085,51,20,3779,0
1,1,1,1,1,0,2,1,1,1,0,2,35333.2575,2,0,114,0
1,1,1,1,1,1,2,1,1,1,0,2,26890.9,4,3,987,0
0,1,1,1,1,0,2,1,1,0,0,2,23425.633,2,1,1032,1
0,1,1,1,1,0,2,1,1,1,0,2,3015.205,1,0,10,0
1,1,1,1,1,0,2,1,1,0,0,2,164991.8605,25,5,144,0
0,1,1,1,1,0,2,1,1,1,0,2,15217.824,1,0,126,0
0,1,1,1,1,0,2,1,1,0,0,2,79298.205,4,2,66,0
0,1,0,1,0,0,2,3,0,0,1,1,9681.836,1,0,17,0
0,1,0,1,0,0,2,3,0,0,1,1,54663.253,2,0,796,1
0,1,0,1,0,1,2,3,0,0,1,1,55310.423,16,7,235,0
0,1,0,1,0,0,2,3,0,0,1,1,33927.6735,0,0,0,1
1,1,0,1,0,0,2,3,0,1,1,1,324144.287,129,38,3856,1
1,1,0,1,0,1,2,3,0,1,1,1,68627.036,3,1,13,1
0,1,0,1,0,0,2,3,0,1,1,1,3613.83,1,0,19,0
0,1,0,1,0,1,2,3,0,0,1,1,135414.102,25,7,176,1
0,1,0,1,0,1,2,3,0,1,1,1,70949.531,31,12,234,0
1,1,0,1,0,1,2,3,0,1,1,1,29449.422,7,2,59,0
1,1,1,0,1,0,2,2,1,1,1,1,71563.5225,9,4,49,0
1,1,1,0,1,0,2,2,1,0,1,1,92253.3395,16,2,736,0
0,1,1,0,1,0,2,2,1,0,1,1,99354.0215,13,5,807,1
1,1,1,0,1,1,2,2,1,1,1,1,219308.348,59,18,1444,0
1,1,0,1,0,1,1,1,1,1,0,2,170879.341,49,16,1884,1
0,1,0,1,0,0,1,1,1,0,0,2,37898.964,43,23,4417,0
0,1,0,1,0,1,1,1,1,0,0,2,77584.892,23,10,1488,1
0,1,0,1,0,1,1,1,1,0,0,2,138486.675,21,9,258,1
0,1,0,1,0,1,1,1,1,0,0,2,8613.04,1,0,30,0
0,1,0,1,0,1,1,1,1,1,0,2,10849.179,7,5,655,1
0,1,0,0,0,1,1,1,1,0,1,1,7230.64,1,1,5,0
1,1,0,0,0,1,1,1,1,1,1,1,65392.718,3,1,10,0
1,1,0,0,0,0,1,1,1,1,1,1,198603.155,42,12,419,1
0,1,0,0,0,1,1,1,1,0,1,1,83901.086,24,13,1705,1
0,1,0,0,0,0,1,1,1,1,1,1,57831.6815,4,1,60,1
1,1,0,0,0,0,1,1,1,1,1,1,27463.185,55,17,9373,0
0,1,1,0,1,0,1,3,1,1,1,1,149446.07,63,9,681,1
0,1,1,0,1,0,1,3,1,1,1,1,4423.625,2,0,36,1
0,0,0,1,0,0,1,2,1,0,1,1,78868.809,3,1,23,0
1,0,0,1,0,1,1,2,1,1,1,1,35223.405,13,6,90,1
1,0,0,1,0,1,1,2,1,1,1,1,72485.875,16,7,203,1
0,1,0,0,0,1,2,3,0,0,1,1,8039.038,1,0,71,0
0,1,1,1,0,1,1,2,0,0,1,1,145435.1955,4,1,34,1
0,1,1,1,0,0,1,2,0,0,1,1,186789.411,89,34,2642,0
0,1,1,1,0,0,1,2,0,0,1,1,62039.524,4,2,45,1
0,1,1,1,0,1,1,2,0,0,1,1,7926.902,1,0,109,1
0,1,1,1,0,0,1,2,0,0,1,1,6923.9445,4,3,44,1
0,1,1,1,0,0,1,2,0,0,1,1,17416.805,2,0,28,0
0,1,1,1,0,0,1,2,0,0,1,1,44068.1485,5,2,44,0
0,1,0,0,0,1,2,3,1,0,1,1,39028.1115,4,2,40,1
1,1,0,1,1,1,2,1,1,0,1,1,32812.374,5,3,52,0
0,1,0,1,1,0,2,1,1,0,1,1,23544.5,2,0,18,0
0,1,0,1,0,1,2,1,1,0,1,1,38222.721,19,9,1712,1
1,1,0,1,0,1,2,1,1,0,1,1,26858.118,68,20,3142,0
0,1,0,1,0,1,2,1,1,0,1,1,34193.528,10,8,199,1
1,1,0,1,0,0,2,1,1,0,1,1,50244.872,125,27,4443,0
0,1,0,0,0,1,1,1,1,0,1,1,156850.32,35,7,1234,1
0,1,0,0,0,1,1,1,1,1,1,1,14542.72,6,4,73,0
0,1,0,0,0,0,1,1,1,0,1,1,75596.696,24,15,314,0
0,1,0,0,0,1,1,1,1,0,1,1,38337.8165,2,2,16,1
0,1,0,0,0,0,1,1,1,0,1,1,19876.345,6,4,197,1
0,1,0,0,0,1,1,1,1,0,1,1,104666.1095,20,5,81,1
0,1,0,0,0,1,1,1,1,0,1,1,19452.629,8,6,94,1
0,1,0,0,0,0,1,1,1,0,1,1,129796.678,11,9,67,1
0,0,1,0,1,0,1,3,1,0,1,1,52136.532,9,7,874,0
0,0,1,0,1,1,1,3,1,0,1,1,67353.668,63,19,3086,0
0,0,1,0,1,1,1,3,1,0,1,1,8158.937,0,0,0,0
1,0,1,0,1,0,1,3,1,1,1,1,172468.1135,21,4,184,1
0,0,1,0,1,0,1,3,1,1,1,1,1481.66,1,0,7,1
0,0,1,0,1,1,1,3,1,1,1,1,236879.752,265,39,14184,1
0,1,0,1,1,0,2,1,1,0,0,2,245785.3185,45,9,91,1
0,1,0,1,1,0,2,1,1,0,0,2,76487.662,7,5,396,0
0,1,0,1,1,1,2,1,1,0,0,2,41903.308,12,8,184,1
0,1,0,1,1,1,2,1,1,0,0,2,124336.9945,2,0,18,1
0,1,0,1,1,1,2,1,1,0,0,2,162739.892,14,3,122,1
1,1,0,1,1,1,2,1,1,1,0,2,79993.204,82,29,1567,1
0,1,0,1,1,1,2,1,1,0,0,2,37948.01,11,6,202,0
0,1,0,1,1,1,2,1,1,0,0,2,158164.226,6,2,80,1
0,1,0,1,1,1,2,1,1,1,0,2,36573.378,34,18,1486,0
1,1,0,1,1,0,2,1,1,0,0,2,20841.515,2,0,48,0
0,1,0,1,1,1,2,1,1,0,0,2,43495.906,3,1,27,1
0,1,0,1,1,0,2,1,1,0,0,2,151221.6595,37,14,4380,1
0,1,0,1,1,1,2,1,1,0,0,2,167445.427,176,22,8214,1
0,1,0,1,1,1,2,1,1,0,0,2,45183.78,12,6,504,1
1,1,0,1,0,1,1,3,1,1,0,1,350248.351,228,29,5471,0
0,1,0,1,0,1,1,3,1,0,0,1,72271.665,36,8,787,1
0,1,0,1,0,0,1,3,1,1,0,1,24021.998,8,6,89,0
0,1,0,1,0,1,1,3,1,0,0,1,314022.3445,56,11,348,0
0,1,0,1,0,0,1,3,1,0,0,1,63058.962,5,2,48,1
0,1,0,1,0,1,1,3,1,1,0,1,111363.178,88,26,970,1
1,1,0,1,0,1,1,3,1,1,0,1,135375.445,73,20,2840,1
0,1,0,1,0,0,1,3,1,0,0,1,27422.64,2,0,116,1
1,1,0,1,0,0,1,3,1,1,0,1,71630.841,34,15,183,1
1,0,0,0,0,1,2,1,0,1,1,1,204527.59,61,8,1140,1
0,0,0,0,0,1,2,1,0,1,1,1,67921.033,19,12,1562,0
0,0,0,0,0,0,2,1,0,0,1,1,221176.095,55,18,11136,0
0,0,0,0,0,1,2,1,0,0,1,1,40978.21,20,10,1295,0
0,0,0,0,0,1,2,1,0,0,1,1,322035.0335,59,17,3021,0
0,0,0,0,0,1,2,1,0,0,1,1,36329.608,0,0,0,1
0,0,0,0,0,1,2,1,0,1,1,1,15531.926,17,11,409,1
0,0,0,0,0,1,2,1,0,0,1,1,44412.827,2,0,20,0
1,1,0,0,0,1,2,1,1,1,1,1,126461.462,45,11,687,1
0,1,0,0,0,0,2,1,1,1,1,1,2497.812,2,2,3,1
0,1,0,0,0,0,2,1,1,0,1,1,71398.2605,12,5,191,1
0,1,0,0,0,1,2,1,1,0,1,1,123787.57,6,1,34,1
0,1,0,0,0,1,2,1,1,0,1,1,67566.0695,4,2,49,0
1,1,0,0,0,0,2,1,1,1,1,1,45615.197,35,14,2983,0
0,1,0,0,0,0,2,1,1,0,1,1,29389.73,2,0,42,0
0,1,0,0,0,1,2,1,1,0,1,1,207153.127,29,6,167,1
0,1,0,0,0,0,2,1,1,0,1,1,8393.721,11,6,65,0
0,1,0,1,1,0,2,1,1,1,1,1,17719.9695,13,4,37,1
1,1,0,1,1,0,2,1,1,1,1,1,92470.086,220,36,12849,1
1,1,0,1,1,1,2,1,1,1,1,1,8439.18,1,0,11,1
0,1,0,0,1,1,2,2,1,0,0,1,92676.475,57,12,293,1
1,1,0,0,1,0,2,2,1,1,0,1,22680.769,3,1,14,0
0,1,0,0,1,0,2,2,1,0,0,1,71888.717,5,2,42,1
1,1,0,0,1,1,2,2,1,1,0,1,18134.202,5,2,30,1
0,1,0,0,1,0,2,2,1,0,0,1,218769.726,58,22,566,0
0,1,0,0,1,0,2,2,1,1,0,1,10750.5755,4,2,252,1
1,1,1,1,1,1,1,2,1,1,1,1,291312.3615,174,34,14092,1
1,1,1,1,1,1,1,2,1,1,1,1,71654.8475,2,0,32,0
0,1,1,1,1,1,1,2,1,1,1,1,11520.856,2,0,34,1
0,1,1,1,1,1,1,2,1,0,1,1,26243.413,1,0,6,0
1,1,1,1,1,1,1,2,1,1,1,1,139334.955,13,4,173,1
1,1,1,1,1,1,1,2,1,1,1,1,35548.48,10,4,667,1
0,1,1,1,1,1,1,2,1,0,1,1,321437.048,114,27,10209,1
1,1,1,1,1,1,1,2,1,1,1,1,8043.095,1,0,12,1
0,1,0,0,0,0,2,3,1,0,1,1,6949.388,2,1,13,1
0,1,0,0,0,1,2,3,1,0,1,1,66051.692,8,2,78,1
0,1,0,0,0,1,2,3,1,0,1,1,56634.581,6,4,77,1
1,0,0,1,1,0,1,3,1,1,1,1,61342.6615,11,8,442,1
0,1,0,1,1,0,2,3,1,0,0,1,27812.176,20,7,410,1
1,1,0,1,1,1,2,3,1,0,0,1,40898.068,25,14,640,0
1,1,0,1,1,0,2,3,1,1,0,1,21980.77,6,4,49,0
1,1,0,1,1,1,2,3,1,1,0,1,96757.815,16,8,129,1
0,1,0,1,1,1,2,3,1,0,0,1,250415.738,61,13,2723,1
0,1,0,1,1,1,2,3,1,0,0,1,90030.9015,31,10,64,1
1,1,0,1,1,1,2,3,1,0,0,1,147782.389,41,15,4895,0
0,1,0,1,1,0,1,3,1,0,0,2,20787.562,3,2,167,1
1,1,0,1,1,1,1,3,1,1,0,2,65049.2265,20,10,1326,1
0,1,0,0,0,0,1,1,1,0,1,1,47844.6205,5,3,33,1
1,1,0,0,1,1,2,2,1,0,1,2,179952.434,175,27,5087,1
0,1,0,0,1,1,2,2,1,0,1,2,103032.106,7,3,30,1
0,1,0,0,1,0,2,2,1,0,1,2,146317.6185,5,1,21,1
0,1,0,0,1,0,2,2,1,0,1,2,116112.1065,39,14,283,1
0,1,0,0,1,1,2,2,1,0,1,2,23169.934,1,0,35,0
1,1,0,0,1,0,2,2,1,0,1,2,7707.312,1,0,9,1
0,1,0,0,1,1,2,2,1,0,1,2,63066.3805,4,2,22,0
1,1,0,0,1,1,2,2,1,1,1,2,83152.209,70,13,1431,1
0,1,1,1,0,0,2,3,1,0,1,2,18128.4485,1,0,19,1
0,0,0,0,1,1,1,2,1,0,1,1,127096.6615,58,15,893,1
1,0,0,0,1,1,1,2,1,0,1,1,49848.337,13,5,90,1
1,0,0,0,1,1,1,2,1,0,1,1,101494.1185,41,12,1998,0
1,0,0,0,1,1,1,2,1,0,1,1,149650.012,54,15,235,1
0,0,0,0,1,0,1,2,1,0,1,1,21567.645,4,2,49,0
0,0,0,0,1,1,1,2,1,0,1,1,92455.52,32,10,558,1
1,0,0,0,1,1,1,2,1,1,1,1,82443.4395,22,7,188,0
0,0,0,0,1,1,1,2,1,0,1,1,170135.31,32,8,173,1
1,0,0,0,1,1,1,2,1,0,1,1,172074.0435,24,11,290,1
1,0,0,0,1,0,1,2,1,0,1,1,28193.855,14,11,242,0
1,1,0,0,1,1,1,2,1,1,1,1,292069.648,61,18,1602,0
0,1,0,0,1,1,1,2,1,0,1,1,68608.41,2,0,26,1
0,1,0,0,1,1,1,2,1,0,1,1,62660.44,20,9,612,1
0,1,0,0,1,1,1,2,1,0,1,1,92670.186,27,10,3902,0
0,1,0,0,1,1,1,2,1,0,1,1,55172.12,8,4,398,1
0,1,0,0,1,1,1,2,1,0,1,1,75246.67,41,14,203,1
1,1,0,0,1,1,1,2,1,1,1,1,6970.879,1,0,12,0
0,1,0,0,1,1,1,2,1,1,1,1,198736.608,85,21,373,1
1,1,0,0,1,1,1,2,1,1,1,1,5975.55,1,0,18,0
0,1,0,0,1,1,1,2,1,0,1,1,199968.34,89,15,421,1
0,1,0,0,1,1,1,2,1,0,1,1,100702.623,5,1,1061,0
0,1,0,0,1,1,1,2,1,1,1,1,29892.474,4,2,45,0
0,1,0,0,1,1,1,2,1,0,1,1,26081.66,4,2,37,1
0,0,1,0,0,1,2,3,0,1,1,1,48370.055,28,17,832,1
0,0,1,0,0,1,2,3,0,1,1,1,20340.111,4,2,16,0
1,0,1,0,0,1,2,3,0,0,1,1,9623.125,1,0,142,1
0,0,1,0,0,1,2,3,0,0,1,1,3073.395,1,0,22,1
0,0,1,0,0,1,2,3,0,0,1,1,63473.175,16,4,287,1
1,0,1,0,0,0,2,3,0,0,1,1,291062.829,113,24,761,1
0,0,1,0,0,0,2,3,0,0,1,1,61088.04,17,6,206,1
0,0,1,0,0,0,2,3,0,1,1,1,17687.5145,1,0,12,1
0,0,1,0,0,1,2,3,0,0,1,1,29042.12,4,2,75,1
0,0,1,0,0,1,2,3,0,0,1,1,35588.65,5,2,59,1
1,0,1,0,0,0,2,3,0,1,1,1,13118.804,2,1,24,0
1,1,0,1,0,0,1,2,0,1,0,1,30633.306,25,7,1184,1
1,1,0,1,0,1,1,2,0,1,0,1,9484.09,0,0,0,1
1,1,0,1,0,1,1,2,0,1,0,1,96001.979,59,24,1731,0
1,1,0,1,0,1,1,2,0,1,0,1,309694.425,119,21,6451,1
1,1,0,1,1,1,2,3,0,1,1,1,52924.773,5,3,119,1
0,1,0,1,1,0,2,3,0,1,1,1,46031.406,6,3,36,0
0,1,0,1,1,0,2,3,0,0,1,1,24527.291,5,3,136,0
0,1,0,1,1,1,2,3,0,0,1,1,53422.682,4,1,140,0
0,1,0,1,1,0,2,3,0,1,1,1,15094.81,1,0,9,0
0,0,0,1,0,1,2,3,1,0,1,1,64125.486,14,3,359,1
1,0,0,1,0,0,2,3,1,0,1,1,239005.077,222,31,2067,1
0,1,0,0,1,0,1,1,0,1,1,1,10144.488,28,11,1133,1
0,1,0,0,0,0,1,2,1,1,1,1,10945.184,1,0,17,0
0,1,0,0,0,1,1,2,1,1,1,1,21169.59,5,3,28,1
0,1,0,0,0,0,1,2,1,0,1,1,20247.895,5,3,32,0
1,1,0,0,0,0,1,2,1,0,1,1,45403.476,43,18,3658,0
0,1,0,0,0,1,1,2,1,1,1,1,33881.025,21,8,2364,0
0,1,0,0,1,1,1,3,1,1,0,1,50002.139,6,5,12,0
1,1,0,0,1,1,1,3,1,1,0,1,29216.245,19,8,104,1
1,1,0,0,1,1,1,3,1,1,0,1,103704.415,16,3,172,1
0,1,0,0,1,0,1,3,1,1,0,1,15196.472,1,0,59,1
0,1,0,0,1,0,1,3,1,0,0,1,35134.6545,32,11,5578,0
1,1,0,0,1,1,1,3,1,1,0,1,6962.07,1,0,436,0
0,0,0,0,1,0,1,1,1,0,1,2,52749.0435,11,8,615,1
1,0,0,0,1,1,1,1,1,1,1,2,9209.53,1,0,14,0
0,0,0,0,1,1,1,1,1,1,1,2,181103.275,297,43,1053,1
0,0,0,0,1,1,1,1,1,0,1,2,51903.985,4,2,24,1
0,0,0,0,1,0,1,1,1,0,1,2,25722.715,1,0,13,1
0,0,0,0,1,1,1,1,1,1,1,2,20481.164,3,1,14,0
0,0,1,0,0,1,1,2,1,0,1,1,56436.295,23,6,76,1
1,0,1,0,0,0,1,2,1,0,1,1,351463.2085,57,19,444,0
0,0,1,0,0,1,1,2,1,1,1,1,22005.822,4,2,33,0
1,0,1,0,0,0,1,2,1,1,1,1,22888.318,17,9,151,1
0,0,1,0,0,0,1,2,1,0,1,1,219099.539,107,22,802,0
0,0,1,0,0,1,1,2,1,0,1,1,20779.167,3,1,11,1
0,0,1,0,0,0,1,2,1,0,1,1,69458.358,50,20,1271,1
0,0,1,0,0,0,1,2,1,1,1,1,33588.535,5,0,110,1
0,0,1,0,0,0,1,2,1,0,1,1,35622.5605,28,16,188,1
1,0,1,0,0,1,1,2,1,1,1,1,25724.01,1,0,33,0
0,0,1,0,0,0,1,2,1,0,1,1,57732.1815,17,6,664,0
0,0,1,0,0,1,1,2,1,0,1,1,26127.46,6,4,46,0
1,0,1,0,0,0,1,2,1,1,1,1,26176.876,17,9,2322,1
1,0,1,0,0,0,1,2,1,1,1,1,74100.8625,19,7,3805,0
0,0,1,0,0,0,1,2,1,0,1,1,28267.8315,1,0,54,0
0,0,0,1,1,0,1,2,1,0,1,2,9315.63,1,0,11,0
0,1,0,1,1,1,1,3,1,0,0,1,58397.689,11,8,63,1
0,1,0,1,1,1,1,3,1,0,0,1,6916.118,1,0,23,1
0,1,0,0,0,0,2,3,0,1,1,1,12933.306,10,3,87,0
1,1,0,0,0,0,2,3,0,1,1,1,35477.674,7,5,121,0
1,1,0,0,0,0,2,3,0,1,1,1,6529.17,1,0,29,1
0,1,0,0,0,1,2,3,0,0,1,1,43707.881,11,4,1336,0
0,1,0,0,0,0,2,3,0,0,1,1,68071.338,6,2,87,1
0,1,0,0,0,1,2,3,0,0,1,1,23816.325,1,0,13,1
0,1,0,0,0,1,2,3,0,1,1,1,51976.07,5,1,51,0
0,1,0,0,0,0,2,3,0,0,1,1,28394.3325,12,7,1913,0
0,1,0,0,0,1,2,1,1,0,1,1,37584.469,8,6,58,0
1,1,0,0,0,1,2,1,1,1,1,1,27292.937,4,4,18,1
1,1,0,0,0,0,2,1,1,1,1,1,15020.666,15,11,182,1
1,1,0,0,0,1,2,1,1,1,1,1,84690.41,100,23,1992,0
1,1,0,0,0,1,2,1,1,0,1,1,117337.1205,19,6,229,1
0,1,0,0,0,1,2,1,1,0,1,1,51024.895,2,0,24,1
0,1,0,1,1,0,2,2,1,0,1,1,8121.72,3,3,214,0
0,1,0,1,1,1,2,2,1,0,1,1,56930.012,11,4,95,1
1,1,1,0,0,1,1,3,1,1,0,1,272862.666,95,28,3252,1
0,1,1,0,0,0,1,3,1,0,0,1,11276.624,11,8,562,1
0,1,1,0,0,1,1,3,1,0,0,1,151890.567,32,15,1008,0
0,1,1,0,0,1,1,3,1,0,0,1,75478.898,8,4,588,1
1,1,1,0,0,0,1,3,1,1,0,1,32970.585,15,9,40,1
0,1,0,0,0,0,1,3,1,0,1,1,22851.708,7,2,230,0
0,1,0,0,0,0,1,3,1,0,1,1,166998.53,23,6,749,0
1,1,0,0,0,1,1,3,1,0,1,1,18627.25,4,2,79,1
1,1,0,0,0,0,1,3,1,1,1,1,172084.617,94,12,1543,1
0,1,0,0,0,1,1,3,1,1,1,1,15799.95,6,4,569,0
1,1,1,1,1,1,1,1,1,1,1,1,15784.1745,1,0,20,0
1,1,1,1,1,1,1,1,1,0,1,1,342625.494,155,17,9213,0
0,1,1,1,1,0,1,1,1,0,1,1,69832.542,107,26,11084,1
0,1,1,1,1,1,1,1,1,0,1,1,78026.99,32,4,109,1
0,1,1,1,1,0,1,1,1,0,1,1,43366.795,6,2,84,0
0,1,1,1,1,1,1,1,1,0,1,1,185790.5595,33,5,2808,0
1,1,1,1,1,0,1,1,1,1,1,1,217277.9715,35,8,168,1
0,1,1,1,1,1,1,1,1,0,1,1,86652.696,16,6,709,0
0,1,0,0,0,1,1,3,1,0,1,1,44140.792,4,2,33,1
0,1,0,0,0,0,1,3,1,0,1,1,84888.437,17,8,703,0
0,0,0,1,0,0,1,2,0,1,1,1,104511.1765,11,3,146,1
1,1,0,0,1,0,2,3,1,1,1,1,49291.705,18,6,141,0
0,1,0,0,1,1,2,3,1,0,1,1,84917.831,72,17,709,1
0,1,0,0,1,1,2,3,1,0,1,1,410041.073,126,36,8212,1
0,1,0,0,0,1,2,3,1,0,1,1,25239.075,3,1,29,1
0,1,0,0,0,0,2,3,1,1,1,1,55179.024,22,14,171,1
0,1,0,0,0,0,2,3,1,0,1,1,56196.548,3,0,9,1
1,1,0,1,1,1,1,1,0,1,1,1,45642.249,18,7,133,0
0,1,0,1,1,1,1,1,0,1,1,1,19672.302,4,2,443,1
1,1,0,1,1,1,1,1,0,1,1,1,41402.765,76,16,2554,1
0,1,0,1,1,0,1,1,0,0,1,1,16998.1105,4,4,20,1
1,1,0,1,1,1,1,1,0,1,1,1,51034.206,16,7,2820,1
0,1,0,1,1,1,1,1,0,0,1,1,6881.665,1,0,27,1
1,1,0,1,1,1,1,1,0,1,1,1,5942.005,1,0,11,0
0,1,0,1,1,0,1,1,0,1,1,1,45267.926,16,8,1449,1
0,0,0,0,1,0,2,1,1,0,1,2,40926.104,23,6,69,1
0,0,0,0,1,0,2,1,1,0,1,2,53261.3755,8,2,58,1
0,0,0,0,1,1,2,1,1,0,1,2,105451.28,76,16,2548,1
0,0,0,0,1,1,2,1,1,0,1,2,41537.406,8,5,2010,1
1,0,0,0,1,1,2,1,1,1,1,2,35833.69,53,16,1271,0
0,0,0,0,1,1,2,1,1,0,1,2,73223.496,7,2,104,0
0,0,0,0,1,1,2,1,1,0,1,2,40736.035,0,0,0,0
1,0,0,0,1,0,2,1,1,1,1,2,15631.9,16,12,1429,0
0,0,0,0,1,0,2,1,1,0,1,2,67860.582,4,1,84,1
0,0,0,0,1,0,2,1,1,0,1,2,23414.0395,3,1,47,0
0,0,0,0,1,1,2,1,1,1,1,2,55888.765,16,11,1846,1
0,0,0,0,1,0,2,1,1,0,1,2,196957.489,108,19,489,1
0,0,0,1,1,0,1,1,1,0,1,2,248661.9085,176,28,9395,1
1,0,0,1,1,1,1,1,1,0,1,2,156094.6235,68,25,4194,1
0,0,0,1,0,1,1,3,0,0,1,1,62923.033,17,8,944,1
1,0,0,1,0,1,1,3,0,1,1,1,44739.594,17,6,148,1
1,0,0,0,1,1,1,3,1,1,1,1,53344.641,45,30,1813,1
1,1,0,0,0,1,1,3,1,1,1,1,67552.015,3,1,40,0
0,1,0,0,0,0,1,3,1,0,1,1,47767.306,2,0,48,0
0,1,0,0,0,1,1,3,1,1,1,1,44295.291,5,3,66,1
0,1,0,0,0,0,1,3,1,0,1,1,79656.03,12,4,1478,0
1,1,0,0,0,1,1,3,1,1,1,1,58262.232,25,5,160,1
0,1,0,0,0,1,1,3,1,0,1,1,17442.117,1,0,2,0
0,1,0,0,0,1,1,3,1,1,1,1,57551.864,2,1,80,1
0,1,0,0,0,1,1,3,1,0,1,1,29093.0,2,0,42,1
1,1,0,1,0,1,1,2,1,1,1,1,33735.594,35,6,854,0
0,1,0,1,0,1,1,2,1,0,1,1,19010.127,1,0,8,1
0,1,0,1,0,1,1,2,1,0,1,1,7784.871,1,0,15,0
0,1,0,1,0,0,1,2,1,0,1,1,138723.4415,33,8,3077,0
0,0,1,1,1,1,1,3,1,0,1,2,38428.224,12,7,46,1
0,0,1,1,1,0,1,3,1,0,1,2,23778.2325,5,3,619,0
0,0,1,1,1,1,1,3,1,0,1,2,35502.185,15,13,2086,1
1,0,1,1,1,1,1,3,1,0,1,2,84473.8695,24,11,274,0
1,0,1,1,1,0,1,3,1,1,1,2,51220.4665,3,1,38,0
0,0,1,1,1,1,1,3,1,0,1,2,51632.205,6,2,87,0
0,0,1,1,1,0,1,3,1,0,1,2,12620.116,0,0,0,1
0,0,1,1,1,0,1,3,1,1,1,2,118107.7765,34,11,1212,1
1,0,1,1,1,0,1,3,1,1,1,2,29966.9115,4,2,28,0
1,0,1,1,1,0,1,3,1,1,1,2,49786.3,9,7,49,0
0,1,0,1,1,0,1,1,1,0,1,1,49014.453,2,0,44,1
0,1,0,1,1,0,1,1,1,0,1,1,67684.6545,16,6,51,1
0,1,0,1,1,1,1,1,1,0,1,1,211107.766,23,9,109,1
0,1,0,1,1,0,1,1,1,1,1,1,118495.837,22,5,774,1
0,1,0,1,1,0,1,1,1,1,1,1,33893.193,41,6,161,0
0,1,0,1,1,1,1,1,1,1,1,1,8737.15,1,0,588,1
0,1,0,1,1,0,1,1,1,0,1,1,245317.2455,84,25,6287,0
1,1,0,1,1,1,1,1,1,1,1,1,27942.814,2,1,23,0
1,1,0,1,1,1,1,1,1,1,1,1,89381.574,6,4,80,1
0,1,0,1,1,1,1,1,1,1,1,1,12653.384,1,0,10,0
0,1,0,1,1,0,1,1,1,0,1,1,545443.803,130,24,2679,1
0,1,1,0,1,1,2,3,1,0,1,2,68358.392,2,1,2,1
1,1,1,0,1,1,2,3,1,1,1,2,48327.013,10,4,59,1
0,1,1,0,1,0,2,3,1,0,1,2,12888.748,1,0,18,0
