ship_type,ship_id_numeric,month_numeric,route_id,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_per_distance,co2_per_fuel,total_energy_output,ship_profile_cluster
1,85,6,1,101.72,1,3315.76,8756.07,0,77.7,32.27959501557633,2.639946815566999,12071.83,0
1,85,7,1,120.9,1,3856.34,11079.7,1,73.46,31.635274815422477,2.8723680048945646,14936.04,0
1,85,8,3,87.66,0,2573.41,7638.04,2,75.87,29.025603428829235,2.9669089228211516,10211.45,0
1,85,9,3,46.42,1,1176.1,3044.58,1,81.75,24.801771404470685,2.586509217568601,4220.68,0
1,85,10,0,37.71,0,1167.85,2928.03,2,94.98,30.169206923275635,2.505051974162639,4095.88,0
1,85,11,2,26.56,0,838.39,2267.25,0,90.52,30.420537010159652,2.7010686331740907,3105.64,0
1,85,12,0,115.51,1,4020.17,12003.0,1,73.89,34.50493519869539,2.984952140794843,16023.17,0
1,86,1,2,94.39,0,2499.01,6836.97,0,88.56,26.1978194779327,2.7347770608917563,9335.98,0
1,86,2,1,20.08,0,652.41,1936.77,1,87.22,30.949240986717268,2.964096049953322,2589.18,0
1,86,3,0,69.46,1,2422.91,6070.69,0,75.98,34.38702810105024,2.5045030549814142,8493.599999999999,0
1,86,4,0,29.73,0,828.93,2269.53,2,93.32,26.974617637487796,2.73460412323931,3098.46,0
1,86,5,1,119.35,0,3669.87,10672.42,1,90.49,30.493311175737432,2.907327145880949,14342.29,0
1,86,6,0,149.22,1,4245.11,12516.02,0,89.78,28.259286379976032,2.9476438434237457,16761.13,2
1,86,7,3,96.46,1,2762.16,8073.99,1,74.83,28.34147342499487,2.9220132022756555,10836.15,0
1,86,8,2,110.5,0,3829.91,10198.33,0,87.93,34.34896860986547,2.662116833859318,14028.24,0
1,86,9,3,39.47,1,1093.35,3111.87,0,70.69,27.01630837657524,2.8435783798601912,4205.219999999999,0
1,86,10,0,38.76,0,1337.11,3677.54,2,90.78,33.629527162977865,2.748309182354216,5014.65,0
1,86,11,0,119.06,0,3305.5,9045.83,0,87.54,27.53206729968349,2.7357719643127174,12351.33,0
1,86,12,3,87.85,0,3067.31,9172.5,1,85.93,34.52234102419809,2.989430663785602,12239.81,0
2,87,1,0,132.09,0,2338.03,6801.3,2,80.54,17.56728529566459,2.9077438083308036,9139.33,2
2,87,2,3,156.94,0,2726.2,7105.63,1,83.54,17.260985184247183,2.6054671457905547,9831.83,2
2,87,3,2,191.47,0,2401.72,6719.46,2,92.62,12.478412220086247,2.7966055137510826,9121.18,2
2,87,4,3,71.41,0,816.84,2107.48,1,73.67,11.28076232564563,2.5768854543676025,2924.32,0
2,87,5,3,187.54,0,3392.47,9342.74,1,81.52,17.993370107139068,2.753152377949415,12735.21,2
2,87,6,1,180.7,0,3096.62,7963.93,1,87.31,17.042487616951018,2.5709835292902294,11060.55,2
2,87,7,1,123.87,0,1285.91,3606.63,1,74.41,10.297989909505887,2.802550294892417,4892.54,2
2,87,8,2,81.7,0,836.03,2299.81,2,80.89,10.10918984280532,2.747583718624183,3135.84,0
2,87,9,2,66.1,0,1314.38,3802.27,1,71.88,19.588375558867366,2.8906247624260666,5116.65,0
2,87,10,1,183.97,0,2060.31,5251.52,2,93.24,11.138617073038871,2.5476614385997256,7311.83,2
2,87,11,0,122.76,0,2307.49,6124.93,1,76.32,18.644877181641885,2.6532192038951874,8432.42,0
2,87,12,0,159.92,0,2146.52,5426.64,1,89.35,13.33905045985583,2.5269333929369693,7573.16,2
0,88,1,3,82.71,1,2160.27,5821.08,2,92.42,25.806594194242027,2.693360848019914,7981.35,0
0,88,2,3,155.75,0,3907.27,10136.14,1,76.48,24.92676236044657,2.593510683755216,14043.41,2
0,88,3,1,119.4,1,2418.1,6706.53,1,94.91,20.083887043189367,2.7723244181720474,9124.63,0
0,88,4,1,133.02,0,3290.16,8961.68,0,76.83,24.54976869124011,2.7229548244388,12251.84,2
0,88,5,2,160.55,1,3433.19,10208.53,0,88.01,21.251562983596408,2.9726165413095957,13641.720000000001,2
0,88,6,3,82.39,0,1907.49,4915.59,0,72.94,22.87432545868809,2.5756435716194477,6823.08,0
0,88,7,3,51.83,1,1046.85,2895.31,1,85.21,19.815445769449177,2.7630958629574844,3942.16,0
0,88,8,1,78.98,1,1882.88,5493.58,2,75.84,23.54188547136784,2.9160986899377876,7376.46,0
0,88,9,2,132.72,1,3576.81,9563.69,1,93.01,26.748504337421476,2.673056981784947,13140.5,2
0,88,10,2,194.42,0,5505.24,16086.59,0,93.32,28.17132330365367,2.921519948276864,21591.83,2
0,88,11,3,89.97,0,1804.05,5138.46,2,91.2,19.831263053753986,2.8467133874407913,6942.51,0
0,88,12,0,80.5,1,2275.88,6511.42,0,71.62,27.924907975460123,2.8597993745827623,8787.3,0
3,89,1,0,170.41,0,7649.51,22033.35,0,88.86,44.62697625576104,2.87998447162346,29682.86,2
3,89,2,3,401.99,1,12851.52,35694.86,0,93.79,31.89041911709968,2.7772654701179222,48546.380000000005,1
3,89,3,3,480.77,0,16041.21,45448.92,0,91.84,33.29640699919049,2.8330834716663102,61490.13,1
3,89,4,3,72.98,0,2205.55,5899.71,1,81.0,29.812787239794538,2.6737259522784433,8105.26,0
3,89,5,1,471.82,0,20215.06,56129.0,0,80.85,42.754240514360646,2.7764559464109224,76344.06,1
3,89,6,1,347.23,1,11933.39,30710.22,0,87.31,34.268701720127495,2.5732542677086974,42643.61,1
3,89,7,1,409.5,1,15023.17,41839.62,2,76.3,36.597247259439705,2.784820725537584,56862.79,1
3,89,8,1,139.91,1,5612.47,16519.55,2,76.96,39.830175289191686,2.9428410590953544,22132.02,2
3,89,9,0,460.79,0,20146.18,50502.14,0,86.9,43.62628034387925,2.506660485487299,70648.32,1
3,89,10,1,286.38,1,12557.11,35528.1,1,85.74,43.695142320272815,2.8290960980593414,48085.21,1
3,89,11,3,264.88,1,13135.67,33536.2,1,80.73,49.40450579208666,2.552869182220456,46671.869999999995,2
3,89,12,1,168.51,1,7337.61,20960.98,1,84.01,43.287180697303995,2.8562602454688286,28298.59,2
3,90,1,3,258.79,1,9718.62,25374.78,1,85.31,37.409523076330885,2.6106761375444716,35093.4,2
3,90,2,0,340.52,1,11534.55,30019.85,0,76.01,33.774156711173575,2.602376999796282,41554.399999999994,1
3,90,3,2,481.55,0,21503.19,62594.91,0,77.75,44.56157911097295,2.910823890599925,84098.1,1
3,90,4,3,468.84,1,22291.5,64023.74,0,86.7,47.44487485101311,2.8719856453964336,86315.23999999999,1
3,90,5,0,345.89,0,15077.31,45076.05,2,70.75,43.464239384242845,2.9894630101118764,60153.36,1
3,90,6,0,261.11,0,12715.1,35201.36,1,87.16,48.510549006142455,2.7682512720094996,47916.46,2
3,90,7,1,333.5,1,14947.42,41718.84,0,91.78,44.68585949177877,2.790852812538047,56666.259999999995,1
3,90,8,1,283.9,0,12855.26,35673.84,2,78.57,45.12200772200772,2.774822537814263,48529.1,1
3,90,9,1,382.49,0,12204.35,32408.43,0,92.74,31.82442827713891,2.655264289840111,44612.78,1
3,90,10,3,122.06,1,6026.92,17743.42,1,91.7,48.975459125629776,2.9435393966741428,23770.339999999997,0
3,90,11,1,137.59,1,6405.73,16970.72,0,83.35,46.220722995887144,2.648889527106652,23376.45,2
3,90,12,1,142.39,0,5713.57,16315.22,2,91.72,39.8463630657647,2.8550214626822314,22028.79,2
0,91,1,1,150.46,0,3586.36,9536.72,1,87.33,23.678595008583123,2.6584229070960257,13123.08,2
0,91,2,1,145.65,0,4228.53,11561.88,0,90.73,28.83416297306512,2.733608698838878,15790.41,2
0,91,3,3,117.93,0,3498.16,9897.54,1,91.9,29.413604641385685,2.828547422810046,13395.7,0
0,91,4,1,172.62,1,3645.56,10432.15,1,72.05,20.997350535652572,2.860819512088105,14077.71,2
0,91,5,3,86.3,0,2437.63,6987.97,1,83.89,27.92245131729668,2.8655310563718155,9425.6,0
0,91,6,0,54.9,1,1136.12,2946.21,1,76.39,20.324150268336314,2.5909402701561843,4082.33,0
0,91,7,1,92.52,0,2449.41,7132.7,1,93.89,26.191295979469633,2.9108190057990297,9582.11,0
0,91,8,1,192.28,1,4537.87,12289.2,2,92.08,23.478218129139073,2.707546151354853,16827.07,2
0,91,9,3,56.93,1,1354.49,3727.43,2,79.85,23.38149490764716,2.749876428450228,5081.92,0
0,91,10,0,160.58,0,4793.45,14333.11,2,84.35,29.666109667037997,2.9895212172407684,19126.56,2
0,91,11,0,53.58,0,1493.06,4311.16,1,89.49,27.355441553682667,2.8855333788469,5804.219999999999,0
0,91,12,2,175.22,0,5109.36,14751.83,1,77.41,28.994211780728634,2.8866518210067396,19861.19,2
0,92,1,0,74.99,1,1698.4,4800.45,0,92.18,22.35030925121727,2.824791102742144,6498.85,0
0,92,2,0,81.1,0,1676.37,4551.99,0,73.74,20.41863580998782,2.713766193505309,6228.36,0
0,92,3,2,128.07,0,2757.52,7080.94,1,77.46,21.364530874719147,2.5669344431071734,9838.46,2
0,92,4,3,154.35,1,3306.69,9001.61,0,81.47,21.285420019311236,2.721418875408518,12308.300000000001,2
0,92,5,2,62.4,1,1532.24,4508.11,1,89.19,24.167823343848582,2.9402507109128377,6040.349999999999,0
0,92,6,0,137.36,0,4084.15,12004.96,1,75.74,29.518285631685455,2.9386827901056263,16089.109999999999,2
0,92,7,3,88.13,1,2396.21,6237.38,0,90.36,26.88443846067542,2.6019330805394603,8633.59,0
0,92,8,1,107.32,0,2272.15,5827.09,2,81.78,20.976274002954213,2.563442799639267,8099.24,0
0,92,9,1,98.99,0,2335.15,6320.38,2,82.2,23.353835383538357,2.7054683988613744,8655.53,0
0,92,10,0,62.6,0,1657.06,4584.55,0,75.0,26.054402515723268,2.7650085039142134,6241.610000000001,0
0,92,11,3,183.26,1,5053.0,14336.02,2,86.44,27.42320633886899,2.8365690542144835,19389.02,2
0,92,12,1,186.24,1,4126.02,11848.02,1,88.95,22.03599658192694,2.8708414303783356,15974.04,2
1,93,1,2,90.65,0,2783.15,7069.54,2,83.06,30.367157665030003,2.5392094535136396,9852.69,0
1,93,2,0,48.59,0,1534.2,3988.68,1,76.16,30.937689050211734,2.598150078165711,5522.88,0
1,93,3,3,83.5,1,2747.89,6890.03,0,85.25,32.51940828402367,2.5064771598718028,9637.92,0
1,93,4,0,119.57,1,3891.75,11542.58,1,78.39,32.277929833291864,2.9651480315972,15434.33,0
1,93,5,2,60.98,0,1696.71,4274.08,1,71.3,27.375121006776382,2.517556001908453,5970.79,0
1,93,6,1,81.81,0,2093.66,5370.7,0,93.57,25.282695326651368,2.563996066187353,7464.36,0
1,93,7,0,110.71,1,3845.02,11138.28,0,93.43,34.419658043147436,2.8960535826646767,14983.300000000001,0
1,93,8,0,121.72,0,3831.8,10048.57,1,92.94,31.223924380704045,2.621730849509497,13880.369999999999,0
1,93,9,3,142.86,0,4884.56,13363.5,2,75.35,33.95356596691227,2.735305676319603,18248.06,2
1,93,10,3,103.58,1,2959.76,7488.96,1,76.28,28.301396060432207,2.529404612329267,10448.720000000001,0
1,93,11,2,144.37,0,4870.22,14012.52,1,82.7,33.502235674485796,2.8765935433012673,18882.74,2
1,93,12,0,149.15,1,3895.54,10065.87,0,91.1,25.944322344322345,2.583284144394771,13961.41,2
1,94,1,2,136.93,1,3806.64,10385.96,1,89.91,27.598346987602405,2.727663329516446,14192.599999999999,2
1,94,2,1,88.8,0,2674.29,6995.11,0,82.53,29.78051224944321,2.6147109285348504,9669.4,0
1,94,3,2,60.34,1,1905.53,5705.65,0,84.82,31.065047277469837,2.9926882870975016,7611.179999999999,0
1,94,4,0,32.47,1,1024.21,2905.11,0,84.33,30.600836570062746,2.833673101120746,3929.32,0
1,94,5,0,68.69,1,2319.58,6734.34,1,93.0,33.28425886066868,2.9020072568064883,9053.92,0
1,94,6,2,21.11,1,721.9,1819.61,0,73.01,32.65038444142922,2.5170978005256606,2541.5099999999998,0
1,94,7,1,133.48,1,4108.29,11145.18,2,80.55,30.549449732302204,2.712191157109866,15253.470000000001,2
1,94,8,0,61.37,1,1970.45,5186.55,2,83.42,31.592913259579927,2.6308300996728295,7157.0,0
1,94,9,0,21.02,0,544.52,1402.74,2,92.55,24.728428701180743,2.571381434227893,1947.26,0
1,94,10,0,30.86,1,795.85,2162.22,0,93.78,24.979598242310107,2.7134592457802595,2958.0699999999997,0
1,94,11,2,58.52,1,1944.49,5633.39,1,94.66,32.66952284946236,2.8956149864558545,7577.88,0
1,94,12,0,143.98,1,4230.35,12110.97,0,75.9,29.17885225548352,2.8622000070899354,16341.32,2
2,95,1,2,90.07,0,1643.8,4177.75,0,83.13,18.049851762380587,2.5399744649805447,5821.55,0
2,95,2,1,104.75,0,1529.23,4346.19,0,78.14,14.460803782505911,2.8402200976323817,5875.42,0
2,95,3,2,168.82,0,2517.72,6599.34,1,87.8,14.825815569426451,2.620116567145217,9117.06,2
2,95,4,1,171.93,0,1925.52,5267.3,1,80.69,11.134678771757358,2.7341008658098542,7192.82,2
2,95,5,0,118.67,0,1885.6,4954.32,1,78.91,15.756664159772708,2.6260574578607017,6839.92,0
2,95,6,0,21.42,0,237.88,615.68,1,71.97,10.610169491525422,2.5773610180843938,853.56,0
2,95,7,1,195.28,0,3310.69,9584.45,0,81.38,16.86717953943346,2.894126563778615,12895.140000000001,2
2,95,8,2,44.06,0,855.01,2183.19,0,81.73,18.974922325787837,2.550425812782561,3038.2,0
2,95,9,3,95.11,0,1837.37,5231.88,1,86.8,19.117365518676515,2.8459341699440266,7069.25,0
2,95,10,0,138.09,0,1380.9,4000.98,1,88.86,9.92810410525559,2.8952746218973875,5381.88,2
2,95,11,0,81.49,0,1538.19,4219.42,2,80.39,18.64698751363802,2.741324982620729,5757.610000000001,0
2,95,12,2,157.85,0,2487.33,6948.34,1,85.78,15.658356940509915,2.792370786832936,9435.67,2
0,96,1,0,61.79,0,1321.95,3543.18,0,74.4,21.05351170568562,2.678241808080426,4865.13,0
0,96,2,1,182.5,1,4670.49,13733.9,0,84.02,25.45226158038147,2.9399399335115777,18404.39,2
0,96,3,0,113.34,0,3096.19,8236.87,0,74.98,27.078800069966764,2.6594655155156772,11333.060000000001,0
0,96,4,0,85.65,1,2452.83,6883.49,1,88.95,28.307328332371608,2.805202479389363,9336.32,0
0,96,5,3,148.86,1,3307.48,9172.08,2,70.25,22.070465768050177,2.7722942257471708,12479.56,2
0,96,6,1,164.39,1,3524.04,9320.88,0,75.4,21.307455106112826,2.6441912715884075,12844.919999999998,2
0,96,7,0,119.05,1,3416.24,10224.84,0,87.62,28.456809662640566,2.992134002879517,13641.08,0
0,96,8,0,52.56,0,1419.24,3732.3,2,77.32,26.49813293502614,2.6279361234720895,5151.54,0
0,96,9,3,158.36,0,4570.2,12345.24,2,74.91,28.678463855421683,2.700656282814141,16915.44,2
0,96,10,0,108.0,1,2533.47,7178.08,0,77.77,23.242844036697246,2.8321818762897175,9711.55,0
0,96,11,2,173.47,0,3601.39,9937.12,1,76.9,20.64188685733937,2.7584797870302773,13538.51,2
0,96,12,2,101.87,0,2406.96,6145.38,1,73.78,23.398075240594924,2.5521105001744213,8552.34,0
3,97,1,1,258.1,0,10645.34,29836.94,2,88.54,41.08583558471632,2.8025537414735955,40482.28,2
3,97,2,2,154.45,1,6451.83,17408.53,1,75.97,41.5042135734963,2.6978132075383976,23860.36,2
3,97,3,2,231.15,1,11515.41,33303.18,2,83.24,49.60331682102089,2.891802219615314,44818.59,2
3,97,4,0,85.55,0,4033.13,10949.78,1,78.25,46.59884459849798,2.7142853601643973,14982.91,0
3,97,5,0,458.6,0,19850.2,55944.19,2,77.01,43.19016536118364,2.8181767349077136,75794.39,1
3,97,6,0,306.63,0,11197.49,29374.7,2,78.56,36.39921334070149,2.6230947208061086,40572.19,1
3,97,7,2,59.63,0,2627.45,7823.19,2,73.43,43.335807356094335,2.976351081435827,10450.64,0
3,97,8,3,186.6,1,6118.08,15629.37,2,83.1,32.612366737739876,2.5542025925465923,21747.45,2
3,97,9,2,193.61,0,7705.56,21396.09,0,89.47,39.594882071835976,2.7763476830129137,29101.65,2
3,97,10,2,463.72,0,16628.78,42143.32,0,82.44,35.78236357376484,2.534207908944075,58772.1,1
3,97,11,1,81.68,1,3169.97,8824.29,2,78.3,38.340227382680204,2.7828361668511534,11994.26,0
3,97,12,3,56.97,1,2726.68,6889.4,2,70.06,47.03605313092979,2.525736156733928,9616.08,0
3,98,1,0,66.84,1,2565.72,7522.32,2,89.61,37.820165094339615,2.930713128038898,10088.039999999999,0
3,98,2,2,381.96,0,12970.85,37498.24,0,85.12,33.86998642155839,2.890739562976753,50469.09,1
3,98,3,2,363.68,0,12802.55,34976.27,2,86.87,35.10625754085773,2.7317634562289363,47778.81999999999,1
3,98,4,3,333.76,0,14351.64,37793.69,0,70.7,42.87143027840841,2.633222180727727,52145.33,1
3,98,5,1,437.8,0,13673.2,40889.77,2,77.9,31.160437556973566,2.99028608620614,54562.97,1
3,98,6,1,69.56,1,2858.44,7289.6,0,92.39,40.51077097505669,2.549310354475002,10148.04,0
3,98,7,0,332.91,1,11325.98,29550.99,0,78.96,33.9192596807523,2.6089028143423936,40876.97,1
3,98,8,2,422.29,0,16497.91,44354.24,1,84.8,38.97543055588367,2.6883133491848854,60852.149999999994,1
3,98,9,0,310.5,0,13078.11,34316.03,1,92.14,41.98430176565008,2.6237282200394367,47394.14,1
3,98,10,1,325.38,0,12095.61,32625.19,0,74.02,37.05989950364606,2.6970523146567507,44720.8,1
3,98,11,2,207.58,0,8808.92,24198.72,2,72.44,42.23281235017739,2.7467581998474446,33007.64,2
3,98,12,2,106.48,1,4324.16,12260.96,2,89.38,40.23222925195385,2.8347991750594197,16585.12,0
2,99,1,2,146.74,0,2126.09,5566.51,1,83.14,14.390754027345336,2.616960260261672,7692.6,2
2,99,2,0,130.97,0,1731.78,4479.48,2,89.33,13.12252784723801,2.585140641050797,6211.259999999999,2
2,99,3,0,117.09,0,1762.98,4855.32,1,89.97,14.929121856211363,2.7524801868501907,6618.299999999999,0
2,99,4,1,183.03,0,2093.83,5849.03,2,87.29,11.37765581698636,2.7921263300601957,7942.86,2
2,99,5,2,150.55,0,2880.38,7966.11,1,71.64,19.006136588584624,2.7646856714490973,10846.49,2
2,99,6,2,31.27,0,589.65,1721.34,2,75.56,18.272389215990085,2.914314738000508,2310.99,0
2,99,7,3,199.91,0,2107.61,6280.82,2,92.46,10.490319048330099,2.978654184510175,8388.43,2
2,99,8,2,87.18,0,1384.68,4079.34,2,88.56,15.702880471762304,2.9439264476646843,5464.02,0
2,99,9,2,105.12,0,2096.23,5243.89,1,78.14,19.753392385978138,2.500388607830329,7340.120000000001,0
2,99,10,2,32.5,0,466.75,1356.68,1,86.15,13.932835820895523,2.900438268305719,1823.43,0
2,99,11,0,127.28,0,1910.31,5518.55,1,86.08,14.891721234798878,2.8873128901120175,7428.860000000001,2
2,99,12,2,169.85,0,2827.56,7755.53,1,86.52,16.549956101843723,2.741865118646944,10583.09,2
2,100,1,3,188.84,0,2049.82,5911.82,2,80.93,10.797619047619047,2.882661569518534,7961.639999999999,2
2,100,2,3,165.63,0,1971.63,5203.97,1,83.62,11.832383124287345,2.6380872236557287,7175.6,2
2,100,3,3,86.77,0,1132.71,2863.17,1,70.81,12.905434658767234,2.525487117516825,3995.88,0
2,100,4,2,97.27,0,1731.31,4462.29,0,91.26,17.617889488144908,2.5759188597883753,6193.6,0
2,100,5,0,184.51,0,3578.44,9582.76,0,75.73,19.289741792895263,2.677167378137362,13161.2,2
2,100,6,1,127.45,0,1744.33,4976.68,1,94.38,13.579836512261581,2.8514263778196676,6721.01,2
2,100,7,3,23.36,0,443.54,1174.66,2,94.56,18.207717569786535,2.64241688037072,1618.2,0
2,100,8,2,165.73,0,2969.75,8368.33,1,92.37,17.811731542014037,2.816908188167971,11338.08,2
2,100,9,2,197.25,0,3848.79,10996.97,0,71.0,19.413820933165194,2.8565116538824196,14845.759999999998,2
2,100,10,2,175.84,0,2365.94,6011.87,0,82.52,13.37898665460303,2.539933416140671,8377.81,2
2,100,11,1,64.04,0,1279.31,3318.05,0,85.89,19.669587945879456,2.591598909639072,4597.360000000001,0
2,100,12,1,94.2,0,1308.08,3552.13,1,77.1,13.74033613445378,2.713455251015981,4860.21,0
2,101,1,2,114.52,0,1818.79,4779.11,2,74.26,15.74437326869806,2.6261876370350423,6597.9,0
2,101,2,1,105.11,0,1822.47,5455.24,2,77.82,17.175289793610403,2.9916806966936664,7277.71,0
2,101,3,3,50.68,0,658.4,1848.7,1,83.5,12.739938080495355,2.8036093418259025,2507.1,0
2,101,4,1,199.16,0,3830.8,10853.6,0,80.75,19.13868904876099,2.832506915809802,14684.400000000001,2
2,101,5,0,175.73,0,1933.1,4847.72,2,92.99,10.938154246590845,2.506447443255261,6780.82,2
2,101,6,3,48.53,0,696.44,1886.5,2,87.03,14.06097314758732,2.70489217710484,2582.94,0
2,101,7,0,26.09,0,292.06,846.15,1,88.67,10.78110003691399,2.887292704565618,1138.21,0
2,101,8,3,24.71,0,410.23,1121.76,2,92.46,15.956048230260599,2.727816550348953,1531.99,0
2,101,9,2,150.33,0,1751.98,5123.13,1,78.43,11.577215357166457,2.922526212506703,6875.110000000001,2
2,101,10,1,158.68,0,2897.68,8586.74,1,85.79,18.146793587174347,2.962293181724095,11484.42,2
2,101,11,0,175.33,0,3327.01,9168.96,2,80.05,18.868088243634094,2.755087875336913,12495.97,2
2,101,12,3,64.1,0,1052.86,2719.52,1,71.07,16.172964669738864,2.5805325185508514,3772.38,0
1,102,1,2,55.09,1,1408.66,4200.17,1,82.32,25.11428062043145,2.9795624476824196,5608.83,0
1,102,2,3,99.99,0,2906.95,7690.27,2,70.61,28.784533122091297,2.6445674788080953,10597.220000000001,0
1,102,3,1,131.58,1,3955.59,10211.7,1,94.5,29.835495549856688,2.580934592666918,14167.29,2
1,102,4,2,68.15,0,2345.47,5871.23,0,80.78,33.91858279103398,2.5021542998631987,8216.699999999999,0
1,102,5,1,93.39,0,2502.02,7276.76,1,94.24,26.507257124695414,2.90719211192879,9778.78,0
1,102,6,2,124.49,1,3699.02,10719.74,1,82.55,29.476611682205753,2.8972113664250463,14418.76,2
1,102,7,0,84.89,1,2964.84,8041.75,1,92.3,34.519035976248695,2.711457799476708,11006.59,0
1,102,8,3,78.78,0,2209.73,5967.94,2,77.9,27.69779393331662,2.699533638210003,8177.67,0
1,102,9,1,67.77,0,1944.87,4987.0,0,72.88,28.280791042605788,2.562863911772112,6931.87,0
1,102,10,0,85.83,1,2479.44,6756.23,2,76.2,28.55510768167684,2.7238030349454125,9235.67,0
1,102,11,0,144.88,0,4381.91,12877.71,0,80.26,30.037770770496298,2.9381643702471645,17259.62,2
1,102,12,3,28.52,0,837.14,2117.77,0,77.11,28.35840108401084,2.5267497076860668,2954.91,0
1,103,1,1,47.93,1,1662.33,4601.41,0,78.61,33.97363580625383,2.7663843013713456,6263.74,0
1,103,2,2,26.53,0,676.37,1862.64,2,80.25,24.568470759171813,2.7498117720005317,2539.01,0
1,103,3,2,117.71,0,3981.33,10293.55,1,73.32,33.53828658074299,2.5848058799747884,14274.88,0
1,103,4,3,67.04,1,2312.5,5941.35,2,87.78,33.98736037624926,2.5681218932353578,8253.85,0
1,103,5,0,107.12,1,2710.02,7246.43,1,84.63,25.064927857935626,2.6729533533503997,9956.45,0
1,103,6,3,91.89,1,2603.57,7542.46,1,85.75,28.028528366885567,2.895856129802616,10146.03,0
1,103,7,1,70.54,1,2012.44,5988.92,0,83.83,28.13027676824154,2.9744715511760966,8001.360000000001,0
1,103,8,1,118.59,0,3849.79,10891.74,2,93.36,32.191571201605484,2.828442994814051,14741.529999999999,0
1,103,9,2,126.17,0,3333.38,9719.29,0,90.27,26.21199968546041,2.914871730276693,13052.670000000002,2
1,103,10,3,111.52,1,3415.0,8888.06,2,88.85,30.35015997156061,2.601891100702576,12303.06,0
1,103,11,1,121.05,0,3612.88,9497.04,2,91.71,29.601638672675136,2.627934519131792,13109.920000000002,0
1,103,12,3,126.45,1,4389.29,12427.05,1,78.75,34.43930953315025,2.830576112284154,16816.34,2
1,104,1,2,146.92,0,5121.13,15049.01,1,94.16,34.62094375338021,2.938037496119778,20170.14,2
1,104,2,1,39.14,0,1233.0,3218.9,0,76.4,30.717488789237667,2.6085089141004865,4451.9,0
1,104,3,2,29.32,0,998.43,2747.25,2,88.73,32.92974934036939,2.7488168255905867,3745.68,0
1,104,4,1,23.48,0,732.26,2166.04,2,84.96,29.912581699346404,2.953986307721681,2898.3,0
1,104,5,0,118.88,1,3596.44,10409.53,0,90.43,30.000333667000334,2.893593777797545,14005.970000000001,0
1,104,6,2,115.76,0,3774.67,10605.85,2,73.54,32.32845152449469,2.8089981380788047,14380.52,0
1,104,7,0,64.62,0,1758.28,5032.19,0,89.78,26.794879609875036,2.8603690145968805,6790.469999999999,0
1,104,8,3,85.26,1,2400.19,6743.53,0,93.51,27.825063760723392,2.8084116625506517,9143.72,0
1,104,9,2,85.23,1,2677.39,6900.6,0,93.14,31.0494027600603,2.576398508058946,9577.99,0
1,104,10,0,64.89,1,1678.35,4623.88,1,86.2,25.471998785855213,2.7533748176377766,6302.23,0
1,104,11,2,100.23,1,2767.53,8050.61,0,84.45,27.33902993183839,2.907900582619657,10818.14,0
1,104,12,2,119.56,1,4142.67,11416.1,2,81.55,34.36189449236895,2.7550697811360463,15558.77,0
0,105,1,0,101.68,1,2793.46,7184.56,0,92.42,27.205492793143748,2.571001195221975,9978.02,0
0,105,2,2,199.96,0,4021.1,10911.15,1,87.14,20.009454617834393,2.712799283956142,14932.25,2
0,105,3,1,94.58,0,2666.11,7378.24,2,77.79,27.894015484410968,2.766380089310152,10044.35,0
0,105,4,3,158.15,0,3700.15,10297.38,0,90.28,23.249450204209865,2.782210934439296,13997.529999999999,2
0,105,5,0,81.07,0,1858.1,4924.22,2,90.41,22.640428902156696,2.6487117422408697,6782.32,0
0,105,6,1,79.62,1,1986.7,5203.26,1,84.6,24.64276854378566,2.6177290335563717,7189.96,0
0,105,7,3,187.55,1,5232.01,14232.56,0,94.95,27.748660832670378,2.7197654886957983,19464.57,2
0,105,8,0,86.36,1,2029.35,5125.13,1,76.68,23.22973901098901,2.5242593641490387,7154.48,0
0,105,9,3,116.35,1,2873.5,8355.64,0,76.55,24.48657861099276,2.9068150982779613,11229.14,0
0,105,10,1,67.59,0,1892.97,4751.55,1,93.61,27.598337950138504,2.5087778581498124,6644.52,0
0,105,11,2,176.6,1,4402.43,11452.53,2,74.52,24.78845720720721,2.600820269653429,15854.960000000001,2
0,105,12,0,68.35,1,1878.34,5420.74,1,75.12,27.084931506849315,2.8843849436504305,7299.08,0
0,106,1,0,132.29,0,2716.79,7866.08,1,90.86,20.382549328531773,2.894292789361945,10582.869999999999,2
0,106,2,1,51.81,1,1039.12,3111.21,0,84.32,19.676576405983713,2.9912029381225245,4150.33,0
0,106,3,0,89.31,1,2369.8,6149.52,2,77.07,26.240726386889605,2.593858613126371,8519.32,0
0,106,4,2,187.46,1,3835.13,10239.12,0,93.94,20.349835508861297,2.6691274800384766,14074.25,2
0,106,5,0,111.39,0,2602.31,7576.72,1,83.11,23.154284188984786,2.9104178910694465,10179.03,0
0,106,6,1,191.89,1,5177.11,13613.37,1,79.38,26.839701384208617,2.629022944665139,18790.48,2
0,106,7,2,166.94,0,4915.84,12342.39,1,83.32,29.271406454686197,2.5102281139919134,17258.23,2
0,106,8,1,148.18,1,3825.68,11078.16,2,89.11,25.644724493899986,2.8949794600018817,14903.84,2
0,106,9,0,119.4,0,2824.31,7869.76,2,85.51,23.457724252491694,2.7854500922022716,10694.07,0
0,106,10,3,142.52,0,4099.56,10682.85,1,94.15,28.56438127090301,2.6052173361687183,14782.41,2
